username;date;retweets;text;hashtags;id;AgriTweet;Category
BS_PP;6/17/2016 12:26;0;Cereals 2016: Brown rust threat to wheat crops in the east - @FarmersWeekly http://www. fwi.co.uk/arable/cereals -2016-brown-rust-threat-wheat-crops-east.htm … #plantpath;#plantpath;7.43752E+17;y;Awareness
LittleGreyBear;6/10/2016 16:48;0;Shop @eBay - Hot Cotton 100% Linen Jacket Size L Black Brown Rust Pockets Zip Front Top http://www. ebay.com/itm/-/37162513 6516?roken=cUgayN&soutkn=E9FG3y … #fashion #deal;#fashion #deal;7.41281E+17;n;
JandTsMadness;5/6/2016 19:23;2;New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/4nvzCt;;7.28636E+17;n;
MonsantoEurope;3/9/2016 12:00;0;Both yellow & brown rust have been active in #crops . What does this mean for #farmers in the year ahead? http:// bit.ly/221AI3z;#crops #farmers;7.07521E+17;y;Awareness
NancyEllenSt;6/25/2016 19:04;0;Door snake, brown rust amber yellow, door draft stopper, … http:// tuppu.net/a6b2af3c #NancyEllenStudios #BreezeBlocker pic.twitter.com/mN32vR87FS;#NancyEllenStudios #BreezeBlocker;7.46751E+17;n;
HoldgateSarah;3/8/2016 17:43;9;Latest yellow rust and brown rust update now available: http:// bit.ly/21ZGqDa #UKCPVS;#UKCPVS;7.07245E+17;y;Awareness
24InMyMind;3/2/2016 1:40;0;#Vintage #70s Polyester Knit Pants, #Slacks , Size 32, Brown, Rust , #Hipster , Flare #menswear http://www. ebay.com/itm/Vintage-70 s-Polyester-Knit-Pants-Slacks-Size-32-Brown-Rust-Hipster-Flare-/281934370275?roken=cUgayN&soutkn=2gSfgm … pic.twitter.com/YpjRgNRxZG;#Vintage #70s #Slacks #Hipster #menswear;7.04829E+17;n;
bendy321;5/23/2016 4:57;0;@Buccigross @TBLightning @penguins @BauerHockey @TiqIQ Brown/Rust #bucciovertimechallenge;#bucciovertimechallenge;7.34579E+17;n;
WelcomeMeBack;6/13/2016 13:09;0;http:// ift.tt/24LgE52 NIB GUCCI Leather Horsebit Loafer Shoes Size 12 Brown Rust;;7.42313E+17;n;
spiritedlady;4/8/2016 0:55;0;Original Abstract Painting - Abstract Art - TEXTURED Painting - Shades of Turquoise, Brown, Rust , Go http:// pinterest.com/pin/1821143786 60602054/ …;;7.18211E+17;n;
rarefinds4u;3/25/2016 20:06;0;16 Vintage Buttons lot of brown rust gold assorted by rarefinds4u #pht16 #vintage #button #lot http:// etsy.me/1CZ5a6p via @Etsy;#pht16 #vintage #button #lot;7.13442E+17;n;
GabbysQuilts;4/25/2016 13:33;4;Textured Granny Cluster Cowl Scarf Brown Rust Tan by GabbysQuilts http:// etsy.me/1MRGujY via @Etsy #PHT10 #etsyfinds #shopetsy #PHT16;#PHT10 #etsyfinds #shopetsy #PHT16;7.24562E+17;n;
ATBvintage;6/7/2016 8:44;1;Vtg 70s long velvet dress golden brown rust colored velvet dress #Unbranded http://www. ebay.com/itm/Vtg-70s-lo ng-velvet-dress-golden-brown-rust-colored-velvet-dress-/142005937250?roken=cUgayN&soutkn=2wssB2 … via @eBay;#Unbranded;7.40072E+17;n;
BoutiqueBV;3/23/2016 2:22;2;Size 7.5 Womens Shoes Gold Brown Rust Satin Flower Platform Pumps Heels NIB #Qupid http://www. ebay.com/itm/-/20153786 1247?roken=cUgayN&soutkn=kgvwDm … via @eBay pic.twitter.com/cJb0nvhj04;#Qupid;7.12449E+17;n;
jewelrytreasure;3/21/2016 3:14;0;Brown Rust Diamond Stone Clip On Earrings Gold Tone… http:// tuppu.net/289ee1a2 #PrettyVintiqueJewels #LargeRoundClipOn pic.twitter.com/gNWO0EH2bU;#PrettyVintiqueJewels #LargeRoundClipOn;7.11738E+17;n;
bmorrissd2;3/11/2016 22:35;0;Scarf, Neck Warmer, Brown, Rust , Black Tan, Button accent. Women, Teen by LovetoKnitHats http:// etsy.me/1QEw2uh via @Etsy;;7.08406E+17;n;
MerryKicks;6/28/2016 7:34;0;http:// ift.tt/28Znsef 7.5 HIPPIE LACED SIDE ZIP VTG 70s 80s BROWN RUST LEATHER STACKED HEEL BOOT SHOE;;7.47664E+17;n;
My_art_space;5/17/2016 21:30;0;Hand painted wood necklace - Abstract wood necklace - white gold brown rust - olive.. https://www. etsy.com/listing/165968 962/hand-painted-wood-necklace-abstract-wood … pic.twitter.com/Qpej2szNUX;;7.32655E+17;n;
My_art_space;3/8/2016 21:22;0;Fall color block art print - Brown, Rust , Green - Harvest Colors art print - Teal.. https://www. etsy.com/listing/808331 67/fall-color-block-art-print-brown-rust … pic.twitter.com/SHvzK5IZbc;;7.073E+17;n;
WelcomeMeBack;5/22/2016 7:58;0;http:// ift.tt/2596blW CHACO PEDSHED MENS SANDAL SHOES SIZE 11 CHOCOLATE BROWN / RUST NEW;;7.34262E+17;n;
24InMyMind;3/5/2016 20:45;0;Check out Vintage 70s Polyester Knit Pants, Slacks, Size 32, Brown, Rust , Hipster, Flare https://www. ebay.com/itm/2819343702 75 … @eBay;;7.06204E+17;n;
therhemijstore;6/24/2016 23:31;1;Check out Adidas Pro Dress Shirt Large Plaid Brown Rust 100% Cotton Long Sleeve Button 2XL #adidas http://www. ebay.com/itm/Adidas-Pro -Dress-Shirt-Large-Plaid-Brown-Rust-100-Cotton-Long-Sleeve-Button-2XL-/122025479350?roken=cUgayN&soutkn=uOQ8XB … via @eBay;#adidas;7.46456E+17;n;
LuxeSwap;6/17/2016 1:33;0;'Brioni 100% Cashmere Palatino Custom Made Brown Rust Coral Glen Plaid Jacket ' just launched at $9.99 NO RESERVE! http://www. iwascoding.com/cgi-bin/viewAu ction.cgi?siteID=0&itemID=351761469763 …;;7.43587E+17;n;
Johnkier46;5/23/2016 4:57;0;#bucciovertimechallenge Brown/Rust;#bucciovertimechallenge;7.34579E+17;n;
SweetTTreasures;6/14/2016 23:07;1;Beautiful Hand Crocheted Afghan Brown Rust by SweetTeaTreasures http:// etsy.me/1MlnlSy via @Etsy;;7.42826E+17;n;
MerryKicks;5/27/2016 5:26;0;http:// ift.tt/27ULRaj Vtg 70s long velvet dress golden brown rust colored velvet dress;;7.36036E+17;n;
bmorrissd2;6/28/2016 3:29;0;Scarf, Neck Warmer, Brown, Rust , Black Tan, Button accent. by LovetoKnitHats http:// etsy.me/1QEw2uh via @Etsy;;7.47603E+17;n;
My_art_space;6/7/2016 21:48;0;Hand painted wood necklace - Abstract wood necklace - white gold brown rust - olive.. https://www. etsy.com/listing/165968 962/hand-painted-wood-necklace-abstract-wood … pic.twitter.com/fT1UPYxdyl;;7.40269E+17;n;
My_art_space;5/27/2016 0:39;0;Hand painted wood necklace - Abstract wood necklace - white gold brown rust - olive.. https://www. etsy.com/listing/165968 962/hand-painted-wood-necklace-abstract-wood … pic.twitter.com/rlVCZSiNXm;;7.35964E+17;n;
SweetTTreasures;5/9/2016 0:40;0;Beautiful Hand Crocheted Afghan Brown Rust by SweetTeaTreasures http:// etsy.me/1MlnlSy via @Etsy;;7.29441E+17;n;
Blackthorncox;3/4/2016 23:46;0;@LinesDavid @ianholmes20 On our later fen crops gallant Yellow rust, crusoe, brown rust skyfall,bit of yellow mildew on all bar Lilli;;7.05887E+17;y;self
reglimagrain;5/9/2016 10:36;5;Interesting #Winter barley brown rust in variety trials @LGSeedsUK in #Lincs . pic.twitter.com/omhWogJNuX;#Winter #Lincs;7.29591E+17;y;self
LunaJunctionVtg;3/13/2016 13:05;0;Vintage Paisley Necktie - 1960s Paisley Neck Tie - Brown & Rust | @scoopit http:// sco.lt/93j7XV;;7.08987E+17;n;
bmorrissd2;6/1/2016 16:49;0;Knit Hat, Camo, Brown, Rust , Beige, Green. Men, Women, Teen, Boy by LovetoKnitHats http:// etsy.me/1NJX59M via @Etsy;;7.3802E+17;n;
JandTsMadness;4/21/2016 23:45;0;New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/4mXsn6;;7.23266E+17;n;
SyngentaCropsUK;6/11/2016 9:00;0;Spotted: Some Brown rust getting hold of some #WW . Make sure to optimise your T3s pic.twitter.com/pfPuUkcint;#WW;7.41526E+17;y;self
onlinelisting;6/13/2016 21:28;0;Patio Dining Set Outdoor Furniture 7 Pc Chairs Table Brown Rust Resistant Steel: $429.99 End Date: Wednesday... http:// fb.me/7b4GmsMdO;;7.42438E+17;n;
AimyDowdy;3/24/2016 4:34;0;I went to iron my dress one last time and the iron spit out brown rust all over the front of my dress #WeddingFail;#WeddingFail;7.12845E+17;n;
PortlyGeorge;3/9/2016 19:18;0;@WhiskeyInSpace if it's rubio or cruz yes, if it's Trump, it'll have to be someone like Sherrod Brown, rust belt swing states will be big;;7.07632E+17;n;
RomaCrochet;6/20/2016 23:10;1;RT JandTsMadness: New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/E2Fj301sqp7;;7.45001E+17;n;
Matt_Taub;5/17/2016 4:48;0;@Buccigross #bucciovertimechallenge brown rust;#bucciovertimechallenge;7.32402E+17;n;
JMcCormack94;5/17/2016 4:50;0;#bucciovertimechallenge Brown/Rust;#bucciovertimechallenge;7.32403E+17;n;
MiaSorellaGifts;6/26/2016 19:00;0;Serving Bowl Earth Tones of Tan Brown Rust by miasorellagifts http:// etsy.com/listing/561199 08/serving-bowl-earth-tones-of-tan-brown?ref=shop_home_active_29#20160626010004 … #etsymnt;#20160626010004 #etsymnt;7.47112E+17;n;
bmorrissd2;5/24/2016 15:31;0;Knit Hat, Camo, Brown, Rust , Beige, Green by LovetoKnitHats http:// etsy.me/1NJX59M via @Etsy;;7.35101E+17;n;
FrontierAg;5/9/2016 17:24;6;A sign of warmer, drier weather as brown rust appears in unsprayed #3Dthinking winter barley variety plots pic.twitter.com/VAbWzdMpxG;#3Dthinking;7.29693E+17;y;self
FG_abby;3/24/2016 15:00;3;Brown rust becoming an issue in barley crops says Christine Lilly https://www. fginsight.com/news/video-cro p-walk-and-talkwith-christine-lilly-10995 … #cropwalkandtalk pic.twitter.com/tEeYPLg4e9;#cropwalkandtalk;7.13003E+17;y;Awareness
farmingonline;6/5/2016 18:48;1;"Plus the current high temps favour brown rust development - potential for a rusty"" end of season. https:// twitter.com/talbotlabexete r/status/739496965218705408 …""";;7.39499E+17;y;Awareness
SThriftShopper;5/18/2016 19:41;0;Some things I saw at a goodwill store. That brown/rust colored bowl is glass and it is HUGE! *MJ* Serial Thrift Shopper;;7.32989E+17;n;
24InMyMind;3/11/2016 0:08;0;Check out Vintage 70s Polyester Knit Pants, Slacks, Size 32, Brown, Rust , Hipster, Flare https://www. ebay.com/itm/2819343702 75 … @eBay;;7.08067E+17;n;
AHDB_Cereals;3/8/2016 15:02;0;Second INRA paper is an update on the French virulence survey for brown rust by Dr Henriette Goyeau #UKCPVS;#UKCPVS;7.07205E+17;y;Research
BoutiqueBV;3/17/2016 0:34;0;Size 7.5 Womens Shoes Gold Brown Rust Satin Flower Platform Pumps Heels NIB #Qupid http://www. ebay.com/itm/-/20153786 1247?roken=cUgayN&soutkn=kgvwDm … via @eBay pic.twitter.com/sqqdvDEnoN;#Qupid;7.10248E+17;n;
nithkrish;5/17/2016 5:01;0;@Buccigross Brown/Rust #ew #bucciovertimechallenge;#ew #bucciovertimechallenge;7.32406E+17;n;
notiven;5/11/2016 23:00;1;RT: @agronotas :Retweeted Frontier Agriculture ( @FrontierAg ): A sign of warmer, drier weather as brown rust appears in unsprayed... https:/;;7.30503E+17;y;others
ElisW06;6/25/2016 1:23;0;La Sportiva FC ECO 3.0 GTX Boot – Men’s Brown / Rust 46.5: Click Here !! If you are seeking Top Rated Hiking ... http:// bit.ly/28Z4enY;;7.46484E+17;n;
brightgems4u;6/10/2016 3:02;1;Autumn Brooch Pin Earring Demi SET Leaf Design Brown Rust Color Enamel Gold Meta... #jewelry http:// jto.li/ad7tU pic.twitter.com/Wu9DpesjKy;#jewelry;7.41073E+17;n;
aliandi1;3/17/2016 15:38;0;@dtaylor5633 Nope - it's brown & rust coloured with a white tip...;;7.10475E+17;n;
Caaqmu__Zieydo;3/9/2016 9:08;0;Authentic COACH Brown/Rust Leather Bag! - Buy It Now! Only $50.0 http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10044&campid=5337410312&customid=&lgeo=1&vectorid=229466&item=182038615190&pub=5575041009 … pic.twitter.com/Bke5LQoaFO;;7.07478E+17;n;
My_art_space;5/14/2016 15:04;0;Hand painted wood necklace - Abstract wood necklace - white gold brown rust - olive.. https://www. etsy.com/listing/165968 962/hand-painted-wood-necklace-abstract-wood … pic.twitter.com/lsaJtRnY6h;;7.3147E+17;n;
KanyukaKostya;6/29/2016 21:37;2;On our traditional field day we found plenty of yellow and brown rust , mildew, and some Fusarium and Septoria. https:// twitter.com/Rothamsted/sta tus/748139184372711424 …;;7.48239E+17;y;self
ModernOwners;3/28/2016 23:40;0;http:// ift.tt/1PBGyQa NIB Advance Comfort Mens Brown / Rust Shoes Sz 12w;;7.14568E+17;n;
DonMaramee;6/25/2016 1:23;0;La Sportiva FC ECO 3.0 GTX Boot – Men’s Brown / Rust 46.5: Click Here !! If you are seeking Top Rated Hiking ... http:// bit.ly/28Z4enY;;7.46484E+17;n;
JandTsMadness;6/20/2016 22:59;1;New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/E2Fj301sqp7;;7.44998E+17;n;
shopwshannon;3/3/2016 19:46;5;Check out Brighton Tan Fabric Floral Hobo Shoulder Bag Braided Brown Rust Canvas Flower #Hobo http://www. ebay.com/itm/Brighton-T an-Fabric-Floral-Hobo-Shoulder-Bag-Braided-Brown-Rust-Canvas-Flower-/131736537516?roken=cUgayN&soutkn=6r5qao … via @eBay;#Hobo;7.05464E+17;n;
natdaniels78;3/18/2016 12:08;1;"@cspanwj Flint residents brought brown rust water to meetings; Snyder is not being truthful. This was criminally negligent and he should go";;7.10785E+17;n;
susantantlinger;5/12/2016 5:13;0;ENGLISH BULLDOG Tote Bag small Hand Printed OOAK,Natural Canvas Tote, Brown Rust Plaid.. https://www. etsy.com/listing/222570 306/english-bulldog-tote-bag-small-hand … #DogHat #PetFashion;#DogHat #PetFashion;7.30597E+17;n;
Bernardi2717;5/23/2016 5:01;0;@buccigross Brown/Rust #bucciovertimechallenge;#bucciovertimechallenge;7.3458E+17;n;
FinieWhite;4/18/2016 20:11;0;ZnZ Rugs Gallery, 20064_4x6, Hand Made Yellow New Zealand Blend Wool Rug, 1, Brown, Rust , Blue, 4×6′: Click He... http:// bit.ly/1Vy19gy;;7.22125E+17;n;
taschekats;5/4/2016 16:06;0;Watch cap slouchy hat brimmed beanie in olive forest green brown rust stripes http:// etsy.me/1Oxf5mU via @Etsy #hockey #football #biker;#hockey #football #biker;7.27862E+17;n;
YoubidderSniper;5/29/2016 13:59;0;Vtg Saks Fifth Avenue Made In Italy Leather Alligator Print Brown Rust http:// youbidder.com/262435902243 Ebay Bid Last Second ↺RT, Favorit;;7.3689E+17;n;
crystalbuttrfly;4/8/2016 4:45;0;Check out Dress LAUNDRY BY DESIGN SIZE 6 DRESSY DRESS BROWN RUST OFF WHITE-STRAPLESS DRES http://www. ebay.com/itm/-/23190652 0922?roken=cUgayN&soutkn=3gbsdM … via @eBay;;7.18268E+17;n;
CBoubin;5/17/2016 4:50;0;@Buccigross #bucciovertimechallenge J.T. Brown/ Rust .;#bucciovertimechallenge;7.32403E+17;n;
SweetTTreasures;4/18/2016 5:26;0;Beautiful Hand Crocheted Afghan Brown Rust by SweetTeaTreasures http:// etsy.me/1MlnlSy via @Etsy;;7.21903E+17;n;
vermaxali1979;4/15/2016 19:29;0;"23% Off #CaptJimsNauticalCargo Aluminum Brown & Rust Finish 11"" Ship's Porthole Mirror http:// ift.tt/23LohKe pic.twitter.com/QKiVxeK86L";#CaptJimsNauticalCargo;7.21028E+17;n;
BoutiqueBV;3/6/2016 14:17;1;Womens Shoes Gold Brown Rust Satin Flower Platform Pumps Heels NEW NIB #Qupid http://www. ebay.com/itm/-/20151907 8555?roken=cUgayN&soutkn=v9ruOY … via @eBay pic.twitter.com/kYpChehag8;#Qupid;7.06469E+17;n;
LittleGreyBear;4/9/2016 15:11;0;Shop @eBay - HOT COTTON Jacket Size L Black Brown Rust 100% Linen Pockets Zip Front Top http://www. ebay.com/itm/-/37157215 0931?roken=cUgayN&soutkn=Yee3bm … #fashion #deal;#fashion #deal;7.18788E+17;n;
BBlackstone1;6/11/2016 22:25;0;@Bakari_Sellers Why is Sharrod Brown/ rust belt/ liberal not being mentioned anymore? did something happen?;;7.41728E+17;n;
GabbysQuilts;4/22/2016 19:46;13;Textured #GrannyCluster #CowlScarf #Brown #Rust #Tan by GabbysQuilts http:// buff.ly/1NFfakX via @Etsy #etsymntt #etsysocial #rtoe1;#GrannyCluster #CowlScarf #Brown #Rust #Tan #etsymntt #etsysocial #rtoe1;7.23569E+17;n;
WightGemstone;5/4/2016 11:20;0;Check out my foxy hat. Fox ear flap hat hand knitted unisex adult chunky weight brown/rust acrylic yarn http://www. ebay.co.uk/itm/-/13178050 2478?roken=cUgayN … via @eBay_UK;;7.2779E+17;n;
24InMyMind;3/9/2016 14:20;0;Check out Vintage 70s Polyester Knit Pants, Slacks, Size 32, Brown, Rust , Hipster, Flare https://www. ebay.com/itm/2819343702 75 … @eBay;;7.07557E+17;n;
