username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DrGeneIRidley;2015-07-25 20:32;0;0;"The #GMO organism ( fusarium ) can combine with your other microbial agents (yeast, fungus, candida) and form new entities that cause symptoms";;;#GMO;"625010663241285632";https://twitter.com/DrGeneIRidley/status/625010663241285632
DrGeneIRidley;2015-07-25 20:20;0;0;"Drinking baking soda or a pinch of salt in water after a meal may help kill the fusarium found in #GMO food";;;#GMO;"625007645141790720";https://twitter.com/DrGeneIRidley/status/625007645141790720
WheatPete;2015-07-25 18:40;1;0;"@AdamJPfeffer @AlbertTenuta fusarium is what causes Vomitoxin. You just can't c it, but must b there. How bad?";;@AdamJPfeffer @AlbertTenuta;;"624982606749298688";https://twitter.com/WheatPete/status/624982606749298688
AdamJPfeffer;2015-07-25 18:34;0;0;"What else besides FHB causes Vom in wheat? My sample is clean for fusarium but will also test for Vom @WheatPete @AlbertTenuta";;@WheatPete @AlbertTenuta;;"624981051962695682";https://twitter.com/AdamJPfeffer/status/624981051962695682
vishne0;2015-07-25 13:16;0;0;"Assessing Fusarium risks now assists with control measures next year http://www. fairviewpost.com/2015/07/22/ass essing-fusarium-risks-now-assists-with-control-measures-next-year … pic.twitter.com/S5hIfUyQAV";;;;"624901107802767361";https://twitter.com/vishne0/status/624901107802767361
tair_news;2015-07-25 08:58;0;0;"Graduate Research Assistantship Position in Plant Breeding and Genetics - Fusarium Head Blight Resistance in Wheat http:// ift.tt/1ODTebi …";;;;"624836081280806912";https://twitter.com/tair_news/status/624836081280806912
maskot1977;2015-07-25 07:07;0;1;"The completed genome sequence of the pathogenic ascomycete fungus Fusarium graminearum http://www. biomedcentral.com/1471-2164/16/5 44 …";;;;"624808094342602752";https://twitter.com/maskot1977/status/624808094342602752
Chimoguy;2015-07-25 02:36;0;0;"@Agridome @WheatPete @cropwiz @AdamJPfeffer sprouts, mildew,TW, fusarium ,vomi,basis don't grow wheat";;@Agridome @WheatPete @cropwiz @AdamJPfeffer;;"624739979378446336";https://twitter.com/Chimoguy/status/624739979378446336
FCCagriculture;2015-07-25 02:10;0;0;"Fusarium Held at Bay https://www. fcc-fac.ca/en/ag-knowledg e/publications/fcc-express/fcc-express-archives/20150724.html#story2 … #FCCexpress";;;#story2 #FCCexpress;"624733346082496512";https://twitter.com/FCCagriculture/status/624733346082496512
FACagriculture;2015-07-25 02:01;0;0;"Le Fusarium demeure sous contrôle au Manitoba https://www. fcc-fac.ca/fr/agriconnais sances/publications-de-FAC/fac-express/fac-express-editions-precedentes/20150724.html#story2 … #FACexpress";;;#story2 #FACexpress;"624731183641927680";https://twitter.com/FACagriculture/status/624731183641927680
cropwiz;2015-07-24 23:53;0;0;"@GDrouillard8 You guys had quite a bit more rain than we did. In the sample we took I saw very little fusarium . Hopefully better next year !";;@GDrouillard8;;"624699067227090944";https://twitter.com/cropwiz/status/624699067227090944
GDrouillard8;2015-07-24 23:44;0;0;"@cropwiz #greentillers #wheat #patience Pete essex county finishing up down here. my little bit had fusarium bad Feed grade oh well next yr";;@cropwiz;#greentillers #wheat #patience;"624696573495087104";https://twitter.com/GDrouillard8/status/624696573495087104
syabon_sky;2015-07-24 22:54;0;0;"@Fusarium _ pic.twitter.com/0pPMpbTlP3";;@Fusarium;;"624684042672193536";https://twitter.com/syabon_sky/status/624684042672193536
JohnDun17520249;2015-07-24 22:02;0;1;"Fusarium foot rot in spring wheat this morning. Heavy wet land. pic.twitter.com/1lxEyo0D7O";;;;"624671021153550341";https://twitter.com/JohnDun17520249/status/624671021153550341
Kevinmoores;2015-07-24 21:40;0;1;"@PenderSuper this can't be good for the fusarium business...";;@PenderSuper;;"624665451616976898";https://twitter.com/Kevinmoores/status/624665451616976898
croptimbits;2015-07-24 21:30;1;3;"Field check Princeton hrw wheat . 16.2 %m,straw damp !!low fusarium , yield to be calibrated but est 2.2-2.5 pic.twitter.com/yhfkojJPG7";;;;"624662849412071424";https://twitter.com/croptimbits/status/624662849412071424
AlbertaFedAg;2015-07-24 19:55;0;0;"Fusarium graminearum fungal disease is established in southern AB. Watch for it in cereal crops http:// disq.us/8o2ujj via @ABFarmerExpress";;@ABFarmerExpress;;"624639021684289540";https://twitter.com/AlbertaFedAg/status/624639021684289540
LSirski;2015-07-24 19:22;5;3;"Finding fusarium in wheat, showing that even through dry conditions we need to consider risk. #scout2015 @Cargill pic.twitter.com/D5tu4IQ8L3";;@Cargill;#scout2015;"624630846939512832";https://twitter.com/LSirski/status/624630846939512832
ChannelSeed;2015-07-24 18:55;4;0;"An infection by the fusarium species can develop into crown rot on corn. #AgAdvice : http:// learn.ag/1CSyNWB pic.twitter.com/UZQr1E4bKP";;;#AgAdvice;"624623836043026432";https://twitter.com/ChannelSeed/status/624623836043026432
lotusesser;2015-07-24 17:41;0;1;"@Fusarium _ よっつだよー";;@Fusarium;;"624605374251806720";https://twitter.com/lotusesser/status/624605374251806720
Bob_Coatsworth;2015-07-24 17:28;0;1;"@ChadRecker @CoryLCowan @CoatsworthBrnch Fred at his best with a handful of fusarium !";;@ChadRecker @CoryLCowan @CoatsworthBrnch;;"624602119752933377";https://twitter.com/Bob_Coatsworth/status/624602119752933377
lotusesser;2015-07-24 17:28;0;2;"@Fusarium _ @syabon_sky こっちはできた、問題文が難しかった(こなみ)";;@Fusarium @syabon_sky;;"624601973195550720";https://twitter.com/lotusesser/status/624601973195550720
Edna_JM;2015-07-24 16:30;0;0;"Todo por un Fusarium .... https:// twitter.com/CNNMex/status/ 624566329861734400 …";;;;"624587342276227072";https://twitter.com/Edna_JM/status/624587342276227072
syabon_sky;2015-07-24 16:10;0;2;"@Fusarium _ @BaCrO4 君にはこの問題を授けよう pic.twitter.com/MW8FRZkxZP";;@Fusarium @BaCrO4;;"624582440640626688";https://twitter.com/syabon_sky/status/624582440640626688
nnonomi_333;2015-07-24 15:45;0;1;"@Fusarium _ それなー";;@Fusarium;;"624576081547268096";https://twitter.com/nnonomi_333/status/624576081547268096
FarmersOfCanada;2015-07-24 14:43;1;0;"@TVRSCIA : MT @steve_sgurney : Oxford #wheat 90-100 bushel range, heavy #2, no fusarium but some green kernels, so good start #harvest15 #GDA";;@TVRSCIA @steve_sgurney;#wheat #2 #harvest15 #GDA;"624560578661621760";https://twitter.com/FarmersOfCanada/status/624560578661621760
TVRSCIA;2015-07-24 14:41;0;0;"MT @steve_sgurney : Oxford #wheat in the 90-100 bushel range, heavy #2, no fusarium but some green kernels, so good start #harvest15 #GDA";;@steve_sgurney;#wheat #2 #harvest15 #GDA;"624560101354024960";https://twitter.com/TVRSCIA/status/624560101354024960
steve_sgurney;2015-07-24 14:30;0;1;"@TVRSCIA first field off in the 90-100 bushel range, heavy #2, no fusarium but some green kernels, so good start #harvest15";;@TVRSCIA;#2 #harvest15;"624557310355075072";https://twitter.com/steve_sgurney/status/624557310355075072
McRichacre;2015-07-24 13:18;0;1;"Finished winter wheat #harvest15 My yield average but huge fusarium discounts . #ontag";;;#harvest15 #ontag;"624539107474210816";https://twitter.com/McRichacre/status/624539107474210816
Symbiosispapers;2015-07-24 12:06;0;0;"IMA Genome-F 4: Draft genome sequences of Chrysoporthe austroafricana, Diplodia scrobiculata, Fusarium nygamai,… http:// dlvr.it/Bd55k2";;;;"624521052861796352";https://twitter.com/Symbiosispapers/status/624521052861796352
Crinklers;2015-07-24 11:21;0;1;"The completed genome sequence of the pathogenic ascomycete fungus <it> Fusarium graminearum</it> http://www. biomedcentral.com/1471-2164/16/5 44 … #bmcgenomics";;;#bmcgenomics;"624509745269993473";https://twitter.com/Crinklers/status/624509745269993473
coburnsamenity;2015-07-24 11:16;2;3;"Some turf disease pressure about this week with Fusarium and Take All @BayerGolf @greenkeepingire @SandyP_Germinal pic.twitter.com/DRKsHq2jjJ";;@BayerGolf @greenkeepingire @SandyP_Germinal;;"624508323136708608";https://twitter.com/coburnsamenity/status/624508323136708608
rgstone1;2015-07-24 03:24;0;1;"@ReutersWinnipeg @mcpeekag @hsiemens once the durum gets better I would watch for fusarium . Rain makes grain and other things";;@ReutersWinnipeg @mcpeekag @hsiemens;;"624389536550748160";https://twitter.com/rgstone1/status/624389536550748160
MdMcLean1;2015-07-24 03:10;1;9;"Problem solved @WheatPete !!! The army worms are taking care of the late tillers!.. if only they ate fusarium .. pic.twitter.com/Q7er19etYX";;@WheatPete;;"624386106985967616";https://twitter.com/MdMcLean1/status/624386106985967616
ingeniera;2015-07-24 00:34;0;0;"#Agronomia Hongo reduce la producción de hoja de coca a la mitad: El hongo Fusarium continúa atacando a los cu... http:// bit.ly/1DzDtM3";;;#Agronomia;"624346985676431360";https://twitter.com/ingeniera/status/624346985676431360
grow_dem_melons;2015-07-24 00:30;0;0;"@farmingwithtom we have to grow grafted seedlings for Fusarium . Still direct seed for some dryland planting a though.";;@farmingwithtom;;"624345786889863168";https://twitter.com/grow_dem_melons/status/624345786889863168
islandviewag;2015-07-23 23:48;0;0;"@Sterklane How's the fusarium looking Bernie? Any idea yet?";;@Sterklane;;"624335374131793920";https://twitter.com/islandviewag/status/624335374131793920
28hilderman;2015-07-23 21:26;0;0;"@GoddessofGrain We've been fighting vomi here for years. Watch the correlation of Fusarium to Vomi. We've seen it go from 1:1 to 1:4";;@GoddessofGrain;;"624299503571574787";https://twitter.com/28hilderman/status/624299503571574787
KeywanHP;2015-07-23 21:18;0;0;"@rob234king Congrats Rob! Hope the Fusarium community will appreciate the completed reference genome.";;@rob234king;;"624297534106808321";https://twitter.com/KeywanHP/status/624297534106808321
AgrocalidadEC;2015-07-23 19:23;5;2;"Protejamos la producción bananera Brigadas de prevención Fusarium R4T Caña Quemada-El Oro @MashiRafael @JavierPonceC pic.twitter.com/rja6tHgPPu";;@MashiRafael @JavierPonceC;;"624268704386281472";https://twitter.com/AgrocalidadEC/status/624268704386281472
worldgrain;2015-07-23 19:02;0;0;"#TechProfile : Fusarium detector an efficient and effective method for sorting grains. #WorldGrain #GrainNews http:// bit.ly/1g5YGIG";;;#TechProfile #WorldGrain #GrainNews;"624263223278239744";https://twitter.com/worldgrain/status/624263223278239744
lolamayfarms;2015-07-23 18:53;1;1;"Now hearing 95 cent discount for grade 3 fusarium wheat. Unreal";;;;"624261143163482112";https://twitter.com/lolamayfarms/status/624261143163482112
PeterSeeds;2015-07-23 18:48;3;3;"AC Mountain did very well on steep hills. Av 98 bus/a, no fusarium & trace of sprouts. Moist at 13.5 -14.5. #secan pic.twitter.com/cuZtlNPXb2";;;#secan;"624259758845898752";https://twitter.com/PeterSeeds/status/624259758845898752
ABFarmerExpress;2015-07-23 18:44;0;0;"Keep watch for fusarium graminearum in cereal #crops , especially if irrigated. #barley #wheat http://www. albertafarmexpress.ca/2015/07/23/kee p-watch-for-fusarium-graminearum-in-cereal-crops/ …";;;#crops #barley #wheat;"624258831564959744";https://twitter.com/ABFarmerExpress/status/624258831564959744
Grainews;2015-07-23 18:17;0;0;"Crop Chatter: Understanding #fusarium risk maps for #Manitoba and #Saskatchewan . http:// ow.ly/PZUvg #crops #MAFRD";;;#fusarium #Manitoba #Saskatchewan #crops #MAFRD;"624251947999215616";https://twitter.com/Grainews/status/624251947999215616
MBCooperator;2015-07-23 18:17;0;0;"Crop Chatter: Understanding #fusarium risk maps for #Manitoba and #Saskatchewan . http:// ow.ly/PZUvl #crops #MAFRD";;;#fusarium #Manitoba #Saskatchewan #crops #MAFRD;"624251947663650816";https://twitter.com/MBCooperator/status/624251947663650816
CntryGuide;2015-07-23 18:17;0;0;"Crop Chatter: Understanding #fusarium risk maps for #Manitoba and #Saskatchewan . http:// ow.ly/PZUvb #crops #MAFRD";;;#fusarium #Manitoba #Saskatchewan #crops #MAFRD;"624251947567214592";https://twitter.com/CntryGuide/status/624251947567214592
km_sturrson;2015-07-23 18:11;0;1;"@Fusarium _ このためだけにテント買ったんですよ(違う)";;@Fusarium;;"624250499907256320";https://twitter.com/km_sturrson/status/624250499907256320
Seed_Testing;2015-07-23 17:45;0;1;"@WheatSingh explains breeding resistance to fusarium HB, three rusts (leaf,stem,stripe) & common bunt. pic.twitter.com/bYeQ01G9gy";;@WheatSingh;;"624243909808422913";https://twitter.com/Seed_Testing/status/624243909808422913
EmileDaoust;2015-07-23 17:11;0;0;"@Agridome @GoddessofGrain we've been dealing with fusarium fhb which produces vom in wheat. We spray every year to minimize the effects";;@Agridome @GoddessofGrain;;"624235439029747712";https://twitter.com/EmileDaoust/status/624235439029747712
sidhu_y;2015-07-23 16:50;5;0;"Complete #genome sequence of head blight #pathogen Fusarium graminearum is out @BioMedCentral http://www. biomedcentral.com/1471-2164/16/5 44 … #bmcgenomics";;@BioMedCentral;#genome #pathogen #bmcgenomics;"624230214550323200";https://twitter.com/sidhu_y/status/624230214550323200
Sk_Wheat;2015-07-23 16:28;0;0;"If you're curious, here's a closer look at the (minor) differences between the SK and @MBGovAg fusarium risk maps http:// goo.gl/sdYWQg";;@MBGovAg;;"624224477245640704";https://twitter.com/Sk_Wheat/status/624224477245640704
CropWeb;2015-07-23 16:08;0;0;"Assessing Fusarium risks now assists with control measures next year... http:// cropweb.com/?r=10798";;;;"624219449810259968";https://twitter.com/CropWeb/status/624219449810259968
litscraper;2015-07-23 15:59;0;0;"The completed genome sequence of the pathogenic ascomycete fungus Fusarium graminearum. http:// dlvr.it/BcdTNb";;;;"624217289483644930";https://twitter.com/litscraper/status/624217289483644930
plant_biology;2015-07-23 15:03;0;0;"The completed genome sequence of the pathogenic ascomycete fungus Fusarium graminearum. http:// dlvr.it/Bcc2n0";;;;"624203079877988357";https://twitter.com/plant_biology/status/624203079877988357
rob234king;2015-07-23 14:36;0;1;"The completed genome sequence of the pathogenic ascomycete fungus <it> Fusarium graminearum</it> http://www. biomedcentral.com/1471-2164/16/5 44 … #Rothamsted #ensembl";;;#Rothamsted #ensembl;"624196439808307200";https://twitter.com/rob234king/status/624196439808307200
woody_VA;2015-07-23 14:10;0;0;"@KevinNixon_ straws is tough at best. Just into soft red so far. fungicide for fusarium looks like it was well worth the effort.";;@KevinNixon_;;"624189733724389376";https://twitter.com/woody_VA/status/624189733724389376
nnonomi_333;2015-07-23 13:56;0;0;"@Fusarium _ @izumin_0328 カッコつけたかった感isある";;@Fusarium @izumin_0328;;"624186278045552640";https://twitter.com/nnonomi_333/status/624186278045552640
nnonomi_333;2015-07-23 13:52;0;1;"@izumin_0328 @Fusarium _ それな";;@izumin_0328 @Fusarium;;"624185414979469312";https://twitter.com/nnonomi_333/status/624185414979469312
sanj971;2015-07-23 13:47;1;0;"A #fusarium #fungal #infection goes #bananas - almost literally. #Why bananas as we know them might go extinct http:// cnn.it/1CUVCZy";;;#fusarium #fungal #infection #bananas #Why;"624183998571393025";https://twitter.com/sanj971/status/624183998571393025
izumin_0328;2015-07-23 13:46;0;1;"@Fusarium _ それな";;@Fusarium;;"624183721969647616";https://twitter.com/izumin_0328/status/624183721969647616
sRNAPapers;2015-07-23 12:10;0;0;"The completed genome sequence of the pathogenic ascomycete fungus Fusarium graminearum. http:// dlvr.it/BcWM19";;;;"624159655145508864";https://twitter.com/sRNAPapers/status/624159655145508864
RNA_seq;2015-07-23 12:02;0;0;"The completed genome sequence of the pathogenic ascomycete fungus Fusarium graminearum. http:// dlvr.it/BcVzZL";;;;"624157548258574336";https://twitter.com/RNA_seq/status/624157548258574336
ideasagronomia;2015-07-23 11:03;0;0;"Identifying Fusarium In Wheat http://www. farms.com/news/identifyi ng-fusarium-in-wheat-94779.aspx …";;;;"624142819825987584";https://twitter.com/ideasagronomia/status/624142819825987584
FarmingSmarter;2015-07-23 05:18;0;0;"Assessing Fusarium Risk Now Assists with Control Measures Next Year: Assessing Fusarium Risk Now Assists with ... http:// bit.ly/1GEUjcd";;;;"624055844498309120";https://twitter.com/FarmingSmarter/status/624055844498309120
FarmingSmarter;2015-07-23 05:12;0;0;"Assessing Fusarium Risk Now Assists with Control Measures Next Year - http://www. farmingsmarter.com/assessing-fusa rium-risk-now-assists-with-control-measures-next-year/ …";;;;"624054444817293312";https://twitter.com/FarmingSmarter/status/624054444817293312
ElaineFroese;2015-07-23 00:48;0;0;"What’s the fusarium risk on your farm today? http:// buff.ly/1KiCYxb @realagriculture #successionplan";;@realagriculture;#successionplan;"623987939052290053";https://twitter.com/ElaineFroese/status/623987939052290053
JacquelineT30;2015-07-23 00:03;2;1;"Mike Dolinski talking "Wheat Sex and the Fuzz" and sharing ways to suppress fusarium #AIM15 @AgriTrend pic.twitter.com/kugG28pSl7";;@AgriTrend;#AIM15;"623976723642630144";https://twitter.com/JacquelineT30/status/623976723642630144
SteveTwynstra;2015-07-22 23:49;0;0;"@Shawridgefarm Trying to convince myself we dodged a fusarium bullet by not planting Hallmark this spring!!";;@Shawridgefarm;;"623973211911405568";https://twitter.com/SteveTwynstra/status/623973211911405568
DiarioRoatan;2015-07-22 23:07;0;0;"Honduras en alerta por hongo fusarium http:// tinyurl.com/owbuzb3";;;;"623962485947764737";https://twitter.com/DiarioRoatan/status/623962485947764737
SagSenasaHn;2015-07-22 22:24;0;0;"Afecta plantación de banano Honduras en alerta por hongo fusarium que afecta el banano a... http:// fb.me/4as1Ab6ef";;;;"623951648243761152";https://twitter.com/SagSenasaHn/status/623951648243761152
mumo08;2015-07-22 22:09;0;0;"@CNN @jacoprisco I live in Nicaragua and there is a powerful biological control here known to reduce fusarium populations to almost nothing";;@CNN @jacoprisco;;"623948025459707905";https://twitter.com/mumo08/status/623948025459707905
hondudiario;2015-07-22 18:52;0;0;"SAG en alerta para evitar hongo “ Fusarium ” en bananeras http:// tinyurl.com/pl4266y";;;;"623898344931360768";https://twitter.com/hondudiario/status/623898344931360768
AgrocalidadEC;2015-07-22 16:41;3;2;"SE REALIZAN CON ÉXITO LAS BRIGADAS DE PREVENCIÓN DE FUSARIUM R4T Guayas, El Oro y Los Ríos. #ECUADORESCALIDAD pic.twitter.com/ZLgCtpGD2k";;;#ECUADORESCALIDAD;"623865428683661312";https://twitter.com/AgrocalidadEC/status/623865428683661312
AgrocalidadEC;2015-07-22 16:28;2;1;"SE REALIZAN CON ÉXITO LAS BRIGADAS DE PREVENCIÓN DE FUSARIUM R4T Guayas, El Oro y Los Ríos. Desde el 16 de julio... http:// fb.me/7IntTgTHF";;;;"623862154404343809";https://twitter.com/AgrocalidadEC/status/623862154404343809
CoatsworthBrnch;2015-07-22 16:22;5;5;"Managing Fusarium Head Blight At Harvest via @ThompsonsAg #ontag #fromthefield #harvest15 http://www. thompsonslimited.com/2015/07/06/man aging-fusarium-head-blight-harvest/ … pic.twitter.com/xYHKPLPgoW";;@ThompsonsAg;#ontag #fromthefield #harvest15;"623860668937170944";https://twitter.com/CoatsworthBrnch/status/623860668937170944
fieldcrops_org;2015-07-22 15:26;0;1;"Malting #barley symptoms of Fusarium head blight appearing less distinctive than in #wheat . http:// bit.ly/1HRo77k pic.twitter.com/MVp8sNKbCM";;;#barley #wheat;"623846640701583360";https://twitter.com/fieldcrops_org/status/623846640701583360
WheatPete;2015-07-22 15:24;0;1;"@justushickey @cropdoc2 @ONCoverCrops @AlbertTenuta that's fusarium Justus. Nothing to do with mould on roots.";;@justushickey @cropdoc2 @ONCoverCrops @AlbertTenuta;;"623846154950823936";https://twitter.com/WheatPete/status/623846154950823936
Agridome;2015-07-22 13:57;1;1;"@PaulCaplette Every year Paul, we see pics of Fusarium ….but often the #wheat is of good quality, within limits";;@PaulCaplette;#wheat;"623824242732367872";https://twitter.com/Agridome/status/623824242732367872
rnomics;2015-07-22 13:30;2;0;"The completed genome sequence of the pathogenic ascomycete fungus Fusarium graminearum: Background: Accurate… http:// bit.ly/1Lt5s84 #BMC";;;#BMC;"623817405140090881";https://twitter.com/rnomics/status/623817405140090881
AdamJPfeffer;2015-07-22 12:54;0;0;"@GDrouillard8 I've heard fusarium is better than expected. TW higher as well?";;@GDrouillard8;;"623808325449293824";https://twitter.com/AdamJPfeffer/status/623808325449293824
taisaku_iinkai;2015-07-22 03:41;0;0;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"623669157733597184";https://twitter.com/taisaku_iinkai/status/623669157733597184
RCKuebler;2015-07-22 01:51;0;8;"Wheat at16% hand done today. Will start tomorrow. Not to much fusarium in it. pic.twitter.com/PhV6z11Hpf";;;;"623641395421691905";https://twitter.com/RCKuebler/status/623641395421691905
TeleprensaH;2015-07-22 01:04;0;0;"Honduras en alerta por hongo fusarium http:// bit.ly/1KjvSWN #noticias";;;#noticias;"623629579907932160";https://twitter.com/TeleprensaH/status/623629579907932160
saghonduras;2015-07-22 00:36;0;1;"Honduras en alerta por hongo fusarium » https:// shar.es/1sCMpi vía @sharethis";;@sharethis;;"623622600430907396";https://twitter.com/saghonduras/status/623622600430907396
ProBlackburn;2015-07-21 22:22;0;1;"Congratulations to Zach, Anyone else see him tap down anything after between the fusarium and the Hole?? #interesting #spike -mark #penalty";;;#interesting #spike #penalty;"623588905338716160";https://twitter.com/ProBlackburn/status/623588905338716160
Qualiplante;2015-07-21 22:07;0;0;"PRO/PL> Fusarium wilt, lettuce - USA: (AZ) http:// fb.me/1FqqWshHs";;;;"623585171976138752";https://twitter.com/Qualiplante/status/623585171976138752
CHMMNews;2015-07-21 20:51;0;0;"PRO/PL> Fusarium wilt, lettuce – USA: (AZ) http:// dlvr.it/BbZh7r #HazMat";;;#HazMat;"623565877699424257";https://twitter.com/CHMMNews/status/623565877699424257
MiiikeBroom;2015-07-21 19:47;0;0;"@RoseLitscher mycoprotein from fusarium fungi";;@RoseLitscher;;"623549792237580288";https://twitter.com/MiiikeBroom/status/623549792237580288
ProMED_mail;2015-07-21 19:11;0;0;"PRO/PL> Fusarium wilt, lettuce - USA: (AZ) http:// bit.ly/1g25SFN";;;;"623540823360049152";https://twitter.com/ProMED_mail/status/623540823360049152
JoStGodard;2015-07-21 16:51;0;0;"Fusarium in lodged wheat #cardale pic.twitter.com/x11m3RhwGM";;;#cardale;"623505553315098626";https://twitter.com/JoStGodard/status/623505553315098626
phy_papers;2015-07-21 13:14;0;0;"First Report on Fusarium Wilt of Zucchini Caused by Fusarium oxysporum, in Korea. http:// dlvr.it/BbMlFp";;;;"623450869242068993";https://twitter.com/phy_papers/status/623450869242068993
WageningenAcPub;2015-07-21 10:58;0;0;"A multicomponent decision support system to manage Fusarium head blight and my...: World Mycotoxin Journal(in press) http://www. wageningenacademic.com/doi/abs/10.392 0/WMJ2015.1881#.Va4Js0vzT30.twitter …";;;#;"623416832339406848";https://twitter.com/WageningenAcPub/status/623416832339406848
pristinefidji;2015-07-21 10:27;0;0;"Dr Grahame Jackson @gvhj @ACIARAustralia on banana Fusarium Wilt TR4 yet to reach us here in #Pacific .. https:// twitter.com/tamaligi/statu s/623000874919591936 …";;@gvhj @ACIARAustralia;#Pacific;"623408825731674116";https://twitter.com/pristinefidji/status/623408825731674116
best_hit_japan;2015-07-21 05:07;0;0;"■洋書のヒット商品■ ９位： Fusarium : Genomics, Molecular and Cellular Biology http://www. amazon.co.jp/Fusarium-Genom ics-Molecular-Cellular-Biology/dp/1908230258/ref=pd_zg_rss_ms_fb_english-books_9?ie=UTF8&tag=twitter07d-22&utm_source=dlvr.it&utm_medium=twitter … #洋書";;;#;"623328442889560064";https://twitter.com/best_hit_japan/status/623328442889560064
retweet_hititem;2015-07-21 05:07;0;0;"■洋書のヒット商品■ ９位： Fusarium : Genomics, Molecular and Cellular Biology http://www. amazon.co.jp/Fusarium-Genom ics-Molecular-Cellular-Biology/dp/1908230258/ref=pd_zg_rss_ms_fb_english-books_9?ie=UTF8&tag=twitter07d-22&utm_source=dlvr.it&utm_medium=twitter … #洋書";;;#;"623328442885378048";https://twitter.com/retweet_hititem/status/623328442885378048
BoredTweeter55;2015-07-21 03:19;0;0;"@_Ch0ppy @malcolmconn Could be another " fusarium " outbreak! http://www. cricketcountry.com/articles/under wood-proves-deadly-in-ldquo-the-fusarium-test-rdquo-29396 …";;@_Ch0ppy @malcolmconn;;"623301315406356480";https://twitter.com/BoredTweeter55/status/623301315406356480
farmersims;2015-07-21 01:52;0;0;"@reesefarm how's the quality? Any fusarium";;@reesefarm;;"623279304026230784";https://twitter.com/farmersims/status/623279304026230784
BrigdenScale;2015-07-20 22:10;0;0;"07/20/15 - 3:09PM - White Wheat- Test at 16.2% Sample looks clean of Fusarium .";;;;"623223381182316545";https://twitter.com/BrigdenScale/status/623223381182316545
trigonews;2015-07-20 22:03;2;0;"El ninho + Safra Cheia= Baixa Qualidade. Brusone, Fusarium ,Giberela mode on!";;;;"623221663652560896";https://twitter.com/trigonews/status/623221663652560896
joes;2015-07-20 21:14;0;0;"Thank god that little patch of fusarium didn't cost Zach Johnson the trophy! #TheOpen";;;#TheOpen;"623209453450604544";https://twitter.com/joes/status/623209453450604544
afenwick_;2015-07-20 20:55;0;0;""THATS FUSARIUM " berk";;;;"623204671780483073";https://twitter.com/afenwick_/status/623204671780483073
PeeteGolf;2015-07-20 20:55;0;0;"Repairing fusarium we'll I never !";;;;"623204621473984512";https://twitter.com/PeeteGolf/status/623204621473984512
southcoastag;2015-07-20 19:21;0;1;"Can't wait to get the combine into this wheat field. Very clean field with no visable fusarium . pic.twitter.com/FKZs6se8xd";;;;"623180999783002112";https://twitter.com/southcoastag/status/623180999783002112
oscarantonpg;2015-07-20 09:23;0;0;"@raposavermella Hai algunha discusión ao respecto, contodo. Ultimamente mesmo parece que o fusarium e outras así son responsables do picor.";;@raposavermella;;"623030453138792448";https://twitter.com/oscarantonpg/status/623030453138792448
tamaligi;2015-07-20 07:25;1;2;"worst disease of banana tropical race 4 fusarium wilt not in the Pacific yet @spc_cps @ACIARAustralia @a_tunabuna pic.twitter.com/Zh7fVwTWUa";;@spc_cps @ACIARAustralia @a_tunabuna;;"623000874919591936";https://twitter.com/tamaligi/status/623000874919591936
TheFactkers;2015-07-19 12:24;0;0;"TIP | Treating Fusarium Keratitis: The treatment for fusarium keratitis involves an intensive treatment where nata… http:// ift.tt/19BquyI";;;;"622713609756504064";https://twitter.com/TheFactkers/status/622713609756504064
yakugaku56;2015-07-19 07:08;1;1;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"622634114470952960";https://twitter.com/yakugaku56/status/622634114470952960
Campagna911;2015-07-19 04:02;0;2;"@farmernate @weedgirl24 2.4D? Fusarium ...seems like a good recipe for sweet corn to have some trouble";;@farmernate @weedgirl24;;"622587169094418432";https://twitter.com/Campagna911/status/622587169094418432
weedgirl24;2015-07-19 00:10;0;0;"@farmernate seems a lot more than just a fusarium - will let you know if I get any answers";;@farmernate;;"622529014188503040";https://twitter.com/weedgirl24/status/622529014188503040
AgriTrend;2015-07-18 23:30;2;1;"#AIM15 Speaker #5 Mike Dolinski-Wheat Sex & the Fuzz - Preventing fusarium from becoming a problem! Mike's Bio: http:// bit.ly/1Jn2kVd";;;#AIM15 #5;"622518706908868608";https://twitter.com/AgriTrend/status/622518706908868608
alvarezcuevasc1;2015-07-18 23:12;0;0;"Daños por Fusarium sp. pic.twitter.com/c0joolUZ7Q";;;;"622514327686393860";https://twitter.com/alvarezcuevasc1/status/622514327686393860
may_gun;2015-07-18 22:08;0;0;"@brianwolven Exactly. And there's a related species on the East Coast working its way West. When they meet & exchange Fusarium ?";;@brianwolven;;"622498124141989888";https://twitter.com/may_gun/status/622498124141989888
myaabaoag12;2015-07-18 21:12;1;0;"Fusarium graminearum. Zearolenone. Oestrogenism. Pigs. Prepubertal gilts.";;;;"622483981590605824";https://twitter.com/myaabaoag12/status/622483981590605824
